specname,classification,spectral_type,forb_visual_comments,halpha_profile_comments,l6300,l6363,l6548,l6584,l6717,l6732,lamost_design_id,_RAJ2000,_DEJ2000,subclass,snru,snrg,snrr,snri,snrz,2MASS,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,AllWISE,W1mag,W2mag,W3mag,W4mag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,qph,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,objID_panstarrs,Av,Av_lower,Av_upper,n(J-K),n(K-W2),(J-H)_0,(H-K)_0,(W1-W2)_0,(W2-W3)_0,e_(J-H)_0,e_(H-K)_0,(BP-RP)_0,abs_Vmag,abs_Vmag_u,abs_Vmag_l,e_absV_u,e_absV_l,Name_our,Name_unique,source_id,ra,ra_error,dec,dec_error,parallax_x,parallax_error_x,parallax_over_error,pm,pmra,pmra_error_x,pmdec_x,pmdec_error_x,ruwe,duplicated_source,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,(B-V)_0,
spec-57686-GAC088N08B2_sp14-130.fits.gz,A[e],A1V," yes- nii, sii",Single Peak; peak below continuum,maybe,no,no,maybe,maybe,no,LAMOST J054707.80+085233.8,86.782523,8.876078,A2V,5.89,25.73,29.79,31.69,20.7,05470780+0852341,14.14,13.961,13.863,0.027,0.049,0.049,AAA,222,0,J054707.80+085233.9,13.846,13.88,11.026,8.102,0.027,0.038,,,AAUU,0.533,0.092,15.574,0.038,16.107,0.084,1.18650867825412E+017,0.876927980399132,0.876927980399132,0.876927980399132,-2.3578082855139,-2.89627027526211,0.080784066195299,0.051522817038845,-0.034000000000003,2.854,0.055946402922798,0.069296464556282,0.255013830213475,1.67909826111474,2.02474098775818,1.28482032495161,0.345642726643444,0.394277936163132,LEMC 2116,LEMC 2116,3.33541432868707E+018,86.78251671013,0.0264,8.87608378094,0.0202,0.1827,0.0324,5.6381,1.469,1.021,0.037,1.055,0.023,0.972,false,15.375272,15.695453,14.872483,1.209,0.822969,0.002772,0.003223,0.003982,4376.646,3764.122,4974.3477,4013.5188,3615.0798,4589.5293,0.25012000632286,
spec-56266-GAC080N32V2_sp04-235.fits.gz,A[e],A1V,yes,Single Peak; peak above continuum,no,maybe,no,maybe,yes,maybe,LAMOST J052246.96+325313.6,80.695707,32.887114,A2IV,6.62,25.5,19.55,17.52,7.3,05224696+3253138,11.293,11.241,11.186,0.018,0.018,0.018,AAA,222,0,J052246.97+325313.6,11.136,11.147,10.847,8.538,0.023,0.021,0.152,,AABU,0.223,0.019,11.821,0.017,12.043,0.008,1.47460806955975E+017,0.493271978765726,0.493271978765726,0.493271978765726,-2.52697816408048,-2.79123861401113,-0.003246461621762,0.028856585125416,-0.011000000000001,0.299999999999999,0.025455844122716,0.025455844122716,0.066632782731265,1.54108237051434,1.61916080295056,1.46019915516249,0.078078432436216,0.08088321535185,LEMC 2121,LEMC 2121,1.80934327796781E+017,80.69571768156,0.0166,32.88712817273,0.0118,0.9783,0.0194,50.3674,4.496,2.064,0.019,-3.994,0.014,0.967,false,11.787933,11.903645,11.572116,1.165,0.331529,0.002773,0.002911,0.003887,959.9077,943.95435,979.86865,960.77325,946.6391,976.9175,0.063880006849766,
spec-57426-GAC090N26M1_sp14-057.fits.gz,A[e],A1V," yes- nii, sii",Single Peak; peak above continuum,no,maybe,no,yes,yes,yes,LAMOST J055638.44+263836.3,89.160182,26.643421,A2IV,4.03,25.11,23.56,32.07,20.33,05563844+2638363,14.908,14.601,14.514,0.035,0.049,0.067,AAA,222,0,J055638.47+263836.1,14.278,14.325,11.826,8.835,0.031,0.055,,,AAUU,,,,,,,1.39970891601793E+017,1.3153919705987,1.15096796406508,1.72476565890312,-2.29190784030847,-2.68780879530982,0.159676099292946,0.017284225558267,-0.047000000000001,2.499,0.060216276869298,0.083006023877789,,,,,,,LEMC 2140,LEMC 2140,3.43066481484413E+018,89.16019302054,0.0509,26.64342038963,0.0406,0.3037,0.0588,5.1671,1.478,0.038,0.065,-1.478,0.043,1.139,false,16.122663,16.452593,15.598572,1.217,0.854021,0.002825,0.004653,0.00479,3735.055,2811.7163,5809.7124,3055.6414,2725.0273,3411.5684,,
spec-57032-GAC079N41B2_sp06-015.fits.gz,A[e],A1V," yes- nii, oi",Symmetric Double Peak; peak below continuum,yes,no,no,maybe,no,no,LAMOST J052642.96+401245.2,81.679016,40.212564,A1V,3.64,25.02,37.41,42.18,26.89,05264296+4012452,14.532,14.322,14.286,0.031,0.041,0.054,AAA,222,0,J052642.96+401245.1,14.179,14.255,12.164,8.618,0.03,0.048,,,AAUU,0.461,0.154,15.648,0.066,16.109,0.139,1.56250816790126E+017,1.45320886023045,1.08239016139507,1.50722003266811,-2.57587026706915,-2.89329555074383,0.047240607654189,-0.041020069592213,-0.076000000000001,2.091,0.051400389103586,0.067801179930736,0.000332791306947,1.81797373258172,2.13260028965913,1.45623214253729,0.314626557077409,0.361741590044433,LEMC 2146,LEMC 2146,1.93888709374284E+017,81.67902837315,0.0335,40.21255338117,0.0255,0.32,0.0342,9.3503,0.849,0.569,0.038,-0.63,0.029,1.001,false,15.491372,15.761117,15.04776,1.199,0.713357,0.002786,0.003699,0.004494,2813.9124,2549.6023,3152.051,2778.7927,2581.8252,3014.057,-0.007777051687242,
spec-56982-GAC085N33B1_sp14-210.fits.gz,A[e],A1V,yes- sii,Single Peak; peak below continuum,no,no,no,no,no,no,LAMOST J053343.40+335319.1,83.430856,33.88864,A1V,2.27,24.67,40.71,56.89,40.39,05334340+3353191,14.049,13.9,13.718,0.024,0.031,0.043,AAA,222,0,J053343.39+335319.0,13.667,13.722,11.599,8.357,0.027,0.037,,,AAUU,,,,,,,1.48660834308387E+017,1.45241192159653,1.45241192159653,1.47787230603695,-2.43548273473747,-2.93580193412768,-0.013670135218811,0.105022168155384,-0.055000000000002,2.123,0.039204591567825,0.053009433122794,,,,,,,LEMC 2166,LEMC 2166,3.44949876183457E+018,83.43084343061,0.0357,33.88862984688,0.0266,0.3642,0.0413,8.8228,2.506,0.624,0.047,-2.427,0.032,0.98,false,15.54424,15.971931,14.929455,1.231,1.042477,0.002792,0.003458,0.004121,2466.2556,2258.209,2721.6604,2435.5576,2171.718,2716.0037,,
spec-56653-GAC085N22M1_sp15-142.fits.gz,A[e],A1V," yes- nii, sii",Single Peak; peak above continuum,no,no,no,yes,yes,maybe,LAMOST J054314.99+235022.9,85.812473,23.839705,A1IV,3.42,24.19,33.32,43.46,27.31,05431500+2350229,15.274,14.938,14.786,0.065,0.07,0.113,AAB,222,0,,,,,,,,,,,,,,,,,1.36600858124938E+017,1.88865848190784,1.80866390852928,1.9730879150629,-2.30298383331959,,0.124470250026324,0.051901100458884,,,0.095524865872714,0.132924790765305,,,,,,,LEMC 2191,LEMC 2191,3.42839837778223E+018,85.81248769152,0.0751,23.83971184973,0.0561,0.1882,0.0864,2.1776,1.025,0.346,0.087,-0.965,0.057,1.071,false,16.653229,17.093397,16.030394,1.231,1.063004,0.002822,0.00718,0.005506,4497.023,3512.311,6465.086,3709.0818,3010.0374,5100.2495,,
spec-56916-HD202734N382625V01_sp04-029.fits.gz,A[e],A1V," yes- nii, sii",Single Peak; peak above continuum,yes,yes,no,yes,yes,maybe,LAMOST J202705.11+384727.6,306.771328,38.791012,A2IV,2.6,24.08,38.73,38.82,23.33,20270512+3847277,11.51,11.409,11.313,0.024,0.019,0.016,AAA,222,0,J202705.12+384727.6,11.248,11.282,9.904,7.558,0.023,0.022,0.092,0.17,AAAB,0.357,0.173,12.52,0.033,12.877,0.17,1.5454306771309E+017,1.86347201960087,1.86272865667343,1.86347201960087,-2.77551788370455,-2.93275335505729,-0.107708866195298,-0.002764017038844,-0.034000000000001,1.378,0.030610455730028,0.024839484696749,-0.233720630213476,0.725862028610935,0.783223503691296,0.667001691254381,0.057361475080361,0.058860337356554,LEMC 2196,LEMC 2196,2.06415159301206E+018,306.77132080835,0.0077,38.79098892951,0.0085,0.9823,0.0099,98.7377,4.251,-1.899,0.01,-3.803,0.011,0.952,false,12.421243,12.673209,12.011829,1.189,0.66138,0.002759,0.002856,0.003791,998.4454,987.8454,1007.4181,998.25696,988.843,1009.8528,-0.244120006322861,
spec-56670-HD030004N551117B01_sp15-021.fits.gz,A[e],A1V,yes- oi,Single Peak; peak above continuum,yes,no,no,no,no,no,LAMOST J025853.13+562402.6,44.721391,56.40073,A2V,5.14,24,57.69,63.7,64.12,02585312+5624025,13.272,12.996,12.763,0.025,0.024,0.023,AAA,222,0,J025853.13+562402.5,12.633,12.585,12.229,9.015,0.024,0.027,0.419,,AACU,,,,,,,1.75680447213891E+017,2.52116788239479,2.52116788239479,2.54857201960087,-2.45159206907543,-2.81715972121689,-0.006370802828215,0.099378102233075,0.047999999999998,0.356,0.034655446902327,0.033241540277189,,,,,,,LEMC 2200,LEMC 2200,4.59815595238739E+017,44.72134466594,0.0185,56.40069289555,0.0215,0.1902,0.0275,6.9181,0.478,-0.166,0.026,-0.448,0.029,0.994,false,15.14681,15.794275,14.346843,1.279,1.447433,0.00277,0.003757,0.003923,4419.511,4042.3667,4935.8267,3906.1091,3546.4863,5599.037,,
spec-57703-GAC100N07B1_sp10-057.fits.gz,A[e],A1V," yes- nii, sii",Single Peak; peak above continuum,yes,no,yes,yes,yes,yes,LAMOST J063450.79+065147.2,98.711636,6.863137,A6IV,5.63,23.88,10.86,9.6,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEMC 2206,LEMC 2206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spec-57754-GAC086N24M1_sp03-220.fits.gz,A[e],A1V," yes- nii, sii",Single Peak; peak below continuum,yes,no,no,maybe,no,no,LAMOST J054404.13+245757.8,86.017217,24.966061,A1V,3.26,23.64,38.87,57.86,44.1,05440412+2457577,15.518,15.114,15.079,0.052,0.081,0.123,AAB,222,0,,,,,,,,,,,,,,,,,1.3795086017211E+017,2.19231986932755,1.64423990199566,2.27453195426464,-2.47174938808194,,0.158460174635313,-0.08119295307436,,,0.096254870006665,0.147275252503603,,,,,,,LEMC 2214,LEMC 2214,3.42879976824653E+018,86.01721941379,0.0839,24.96603757133,0.0605,0.0221,0.0971,0.228,0.641,0.585,0.104,-0.263,0.062,0.97,false,17.162582,17.659325,16.46833,1.257,1.190994,0.002858,0.008942,0.006577,5893.3633,4359.059,7843.7905,4506.875,3547.8594,6542.6626,,
spec-57042-GAC084N40M1_sp14-152.fits.gz,A[e],A1V,yes-,Single Peak; peak above continuum,maybe,no,no,yes,maybe,no,LAMOST J052723.87+403801.1,81.849469,40.633642,A2IV,2.32,23.46,36.39,54.57,39.14,05272387+4038009,15.032,14.81,14.675,0.049,0.069,0.085,AAA,222,0,J052723.85+403800.6,14.41,14.613,11.328,8.6,0.039,0.065,0.228,,AABU,,,,,,,1.56760818497531E+017,2.13751192159653,2.13751192159653,2.13751192159653,-2.59108172501045,-2.92139324187894,-0.017401335218812,0.021711868155384,-0.202999999999999,3.285,0.084628600366543,0.10948059188733,,,,,,,LEMC 2223,LEMC 2223,1.940889192725E+017,81.84947903404,0.0458,40.63362433771,0.037,0.1478,0.0507,2.9129,1.277,0.512,0.061,-1.17,0.047,1.152,false,16.20795,16.551159,15.66806,1.221,0.883099,0.002854,0.004397,0.00464,5183.147,4265.7896,6385.6133,4497.13,3821.733,5670.7295,,
spec-57697-HD214208N454556B01_sp11-048.fits.gz,A[e],A1V," yes- nii, sii",Single Peak; peak above continuum,maybe,maybe,maybe,yes,yes,yes,LAMOST J214445.36+480851.5,326.189003,48.147667,A6IV,2.82,22.3,28.51,30.34,18.16,21444535+4808513,13.894,13.835,13.655,0.025,0.034,0.046,AAA,222,0,J214445.34+480851.0,13.638,13.782,12.053,9.092,0.025,0.036,,,AAUU,,,,,,,1.65773261889808E+017,0.950898716950417,0.904331954264641,1.10133725899458,-2.44189555349867,-3.03721692643681,-0.047500656298448,0.129602368001629,-0.144,1.729,0.042201895692018,0.0572013985843,,,,,,,LEMC 2280,LEMC 2280,1.97797170413489E+018,326.18896296104,0.0211,48.14756525134,0.0196,0.3111,0.0255,12.2146,4.065,-3.041,0.028,-2.698,0.027,1.349,false,14.885968,15.108215,14.476522,1.205,0.631694,0.002786,0.003055,0.004032,2988.945,2804.5032,3181.9314,2974.683,2730.6929,3207.0735,,
spec-57071-GAC084N35B2_sp10-190.fits.gz,A[e],A1V," yes- nii, sii",Single Peak; peak above continuum,yes,maybe,yes,yes,yes,yes,LAMOST J052737.13+343243.3,81.904711,34.545366,A1IV,2.63,21.88,34.46,46.08,29.79,05273712+3432433,13.677,12.935,12.006,0.027,0.022,0.019,AAA,222,0,J052737.13+343243.3,10.647,9.915,8.071,5.239,0.023,0.021,0.024,0.038,AAAA,,,,,,,1.49450819046935E+017,1.12356399019957,1.08815812522173,1.81860465219021,-0.130688377933393,-0.355275853013696,0.616160833097647,0.869451108519425,0.732000000000001,1.844,0.034828149534536,0.029068883707497,,,,,,,LEMC 2299,LEMC 2299,1.82641839294865E+017,81.90469276761,0.031,34.54537910993,0.0236,0.4497,0.0373,12.0565,2.462,-0.143,0.038,-2.457,0.028,0.998,false,15.51187,15.971728,14.861699,1.241,1.110029,0.006223,0.020479,0.017804,2054.6152,1939.0693,2209.347,1994.4523,1843.0535,2164.2278,,
spec-57030-GAC088N22B2_sp08-250.fits.gz,A[e],A1V,yes- oi,Single Peak; peak below continuum,yes,no,no,no,no,no,LAMOST J055831.30+220510.1,89.630422,22.086157,A3IV,2.01,21.74,35.76,51.1,39.25,05583129+2205101,13.658,13.468,13.312,0.026,0.037,0.034,AAA,222,0,J055831.30+220510.1,13.111,13.062,12.391,8.868,0.026,0.03,,,AAUU,,,,,,,1.34500896304474E+017,2.23975985069275,2.21972400653362,2.24712798039913,-2.63884041892371,-2.70249541595249,-0.060853103277588,0.037292727913283,0.048999999999998,0.671000000000003,0.04522167621838,0.050249378105605,,,,,,,LEMC 2311,LEMC 2311,3.42406441218191E+018,89.63038951162,0.1088,22.0861338583,0.0862,0.3054,0.1245,2.4534,0.406,0.386,0.151,-0.128,0.106,4.302,false,15.308561,15.560373,14.498638,1.463,1.061735,0.002976,0.006002,0.006692,3235.5728,2398.3318,4886.806,2255.0332,1878.5559,2917.4631,,
spec-57920-HD203348N414621V01_sp06-106.fits.gz,A[e],A1V,yes- nii,Single Peak; peak above continuum,maybe,no,no,maybe,no,maybe,LAMOST J204509.50+404336.7,311.289603,40.726867,A2V,4.9,21.73,23.59,9.44,7.92,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56873112898913E+017,,,,,,,,,,,,,,,,,,LEMC 2312,LEMC 2312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spec-57738-GAC056N46B1_sp06-250.fits.gz,A[e],A1V,yes- oi,Single Peak; peak below continuum,yes,no,no,no,no,no,LAMOST J035256.30+452502.0,58.234602,45.417225,A2V,3.43,21.22,33.81,47.87,33.66,03525630+4525021,14.38,14.247,14.024,0.028,0.051,0.05,AAA,222,0,J035256.32+452501.9,14.068,13.997,11.948,8.579,0.027,0.042,,,AAUU,0.508,0.069,15.386,0.04,15.894,0.056,1.62500582346031E+017,1.04135198693275,1.04135198693275,1.04135198693275,-2.27517794177186,-2.8585511001457,0.016368577463533,0.167808344692563,0.071,2.049,0.058180752831156,0.071421285342676,0.177891420142318,0.224896287520635,0.617597004331462,-0.207167917951314,0.392700716810827,0.432064205471949,LEMC 2337,LEMC 2337,2.44249984061348E+017,58.23461696493,0.0253,45.41723650015,0.0183,0.1162,0.0295,3.935,0.167,0.141,0.034,-0.09,0.027,1.019,false,15.263575,15.524657,14.831297,1.197,0.69336,0.002782,0.003299,0.004048,6113.307,5172.458,7102.42,5076.4194,4453.173,5762.633,0.172080004215242,
spec-56958-HD052834N134044V01_sp08-112.fits.gz,A[e],A1V," yes nii, sii",Single Peak; peak above continuum,maybe,no,maybe,yes,yes,yes,LAMOST J053241.37+123629.9,83.172379,12.60831,A2IV,1.27,20.95,40.19,45.65,30.56,05324137+1236300,11.727,11.592,11.514,0.022,0.023,0.019,AAA,222,0,J053241.37+123629.9,11.455,11.466,11.269,8.265,0.024,0.022,,,AAUU,0.43,0.057,12.799,0.021,13.229,0.053,1.2313083172373E+017,1.3153919705987,1.3153919705987,1.3153919705987,-2.59035908683618,-2.8593575749376,-0.012323900707055,0.008284225558268,-0.010999999999999,0.196999999999999,0.031827660925679,0.029832867780353,0.013020745320212,0.741673383945511,0.86184996040728,0.614762610058172,0.12017657646177,0.126910773887339,LEMC 2351,LEMC 2351,3.34102190241125E+018,83.17238977096,0.0123,12.60830020779,0.0094,0.6876,0.014,49.054,2.919,0.359,0.015,-2.897,0.01,1.003,false,12.698957,12.947405,12.293183,1.189,0.654222,0.002765,0.002811,0.003795,1384.7349,1360.1852,1415.7762,1385.1561,1352.9592,1414.7183,0.00568000948429,
spec-56605-GAC080N37B1_sp01-220.fits.gz,A[e],A1V," yes- nii, sii",Single Peak; peak above continuum,no,no,maybe,maybe,maybe,no,LAMOST J051907.44+351022.6,79.781018,35.172955,A2IV,3.01,20.11,33.55,39.19,25.01,05190744+3510226,14.199,14.051,13.829,0.028,0.039,0.05,AAA,222,0,J051907.45+351022.5,13.603,13.689,11.71,8.325,0.028,0.04,,,AAUU,0.64,0.031,15.709,0.026,16.349,0.017,1.50200797810028E+017,2.52116788239479,2.38414801306725,2.60337996733189,-2.68078943519341,-2.86339272565557,-0.134370802828213,0.088378102233074,-0.086,1.979,0.048010415536631,0.063411355449951,-0.159210218719148,0.68762616156743,1.06398914023797,0.245964696723542,0.376362978670542,0.441661464843888,LEMC 2401,LEMC 2401,1.83625318084205E+017,79.78100549407,0.0353,35.17295337804,0.0255,0.3009,0.0404,7.4537,2.802,0.873,0.043,-2.663,0.032,1.064,false,15.509722,15.881123,14.962661,1.212,0.918462,0.002783,0.004166,0.004126,3116.8865,2711.136,3644.536,2836.2979,2541.9683,3177.4895,-0.173279962062835,
spec-57307-GAC083N27M1_sp01-191.fits.gz,A[e],A1V," yes- nii, sii",Single Peak; peak below continuum,maybe,no,no,maybe,maybe,maybe,LAMOST J053808.31+251628.5,84.534659,25.274596,A6IV,3.85,19.9,33.11,38.57,26.61,05380831+2516284,15.171,14.912,14.771,0.041,0.062,0.088,AAA,222,0,J053808.31+251628.5,14.673,15,11.937,8.767,0.033,0.087,,,AAUU,,,,,,,1.3833084534678E+017,1.46310337851048,0.986543957531452,1.53462400653362,-2.32480577041926,-3.21057825700756,0.095132421606825,0.063455520938946,-0.327,3.063,0.074330343736593,0.107647573126383,,,,,,,LEMC 2415,LEMC 2415,3.44080798140823E+018,84.53466494631,0.0626,25.27457966102,0.0484,0.2123,0.0692,3.0674,4.086,1.209,0.081,-3.903,0.046,1.061,false,16.593061,17.057026,15.965378,1.223,1.091648,0.002809,0.005879,0.005622,4127.5137,3320.4963,5562.866,3367.0813,2914.831,3955.6938,,
spec-57786-GAC097N05B1_sp12-033.fits.gz,A[e],A1V," yes- nii, sii",unclassified,yes,yes,yes,yes,yes,yes,LAMOST J063548.01+074157.5,98.950049,7.699315,A1V,3.75,19.75,12.8,13.5,7.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEMC 2423,LEMC 2423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spec-57015-GAC082N38M1_sp11-182.fits.gz,A[e],A1V," yes- nii, sii",Single Peak; peak below continuum,no,no,no,no,maybe,no,LAMOST J053117.02+402015.0,82.820948,40.33752,A1IV,2.49,19.65,28.11,37.96,24,,,,,,,,,,,J053117.03+402014.8,14.657,14.792,11.433,8.17,0.034,0.073,0.204,,AABU,,,,,,,1.56400828209466E+017,1.17414362230301,1.01394801306725,1.53462400653362,,,,,-0.135,3.359,,,,,,,,,LEMC 2431,LEMC 2431,1.93847026713199E+017,82.8209549822,0.0579,40.33750240984,0.0482,0.1348,0.0671,2.0098,1.523,0.315,0.083,-1.49,0.066,1.021,false,16.598186,16.98418,16.040361,1.212,0.943819,0.002865,0.007937,0.005494,5388.2324,4409.897,7201.013,4349.4316,3566.69,5787.9824,,
spec-56296-GAC096N02V1_sp12-242.fits.gz,A[e],A1V," yes- nii, sii",Single Peak; peak above continuum,maybe,maybe,yes,yes,yes,yes,LAMOST J063136.34+045551.3,97.90144,4.930924,A2IV,1.53,18.58,24.59,25.26,14.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEMC 2485,LEMC 2485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spec-57307-GAC083N27M1_sp15-201.fits.gz,A[e],A1V,yes,Single Peak; peak below continuum,maybe,no,yes,yes,yes,yes,LAMOST J053410.06+290135.4,83.541956,29.0265,A2IV,2.58,18.53,31.15,41.92,28.34,05341006+2901354,15.044,14.659,14.616,0.035,0.046,0.069,AAA,222,0,J053410.06+290135.3,14.492,14.604,12.281,8.826,0.033,0.064,,,AAUU,,,,,,,1.42830835419502E+017,1.96030292208195,1.89123044250011,2.49376390852928,-2.42267302565163,-2.96518274514952,0.165446072726821,-0.060896054870342,-0.112,2.323,0.057801384066474,0.082927679335672,,,,,,,LEMC 2491,LEMC 2491,3.44285073657297E+018,83.54195573066,0.0642,29.02648423402,0.0491,0.3253,0.0675,4.8186,2.799,1.005,0.079,-2.612,0.055,1.079,false,16.679157,17.2067,15.977676,1.249,1.229023,0.002839,0.00795,0.006059,2920.5496,2462.3914,3646.077,2817.7515,2427.5996,3341.4885,,
spec-57307-GAC083N27M1_sp04-005.fits.gz,A[e],A1V," yes- nii, sii",Single Peak; peak above continuum,yes,maybe,yes,yes,yes,yes,LAMOST J053528.70+272417.6,83.869618,27.4049,A1IV,2.39,18.47,30.96,40.92,29.14,05352871+2724177,15.415,14.968,14.823,0.04,0.061,0.087,AAA,222,0,J053528.69+272417.4,14.916,15.144,12.368,8.963,0.039,0.096,,,AAUU,,,,,,,1.40880838696236E+017,2.6581879150629,1.86788825855255,2.6581879150629,-2.35442730764436,-3.43745021942213,0.149282953512954,0.004116040501666,-0.228000000000002,2.776,0.072945184899348,0.106254411673116,,,,,,,LEMC 2496,LEMC 2496,3.44207791304273E+018,83.8696092578,0.0796,27.40487874887,0.0637,0.2252,0.0899,2.5054,0.785,0.785,0.11,-0.025,0.076,0.965,false,17.135841,17.660006,16.393602,1.281,1.266403,0.002929,0.018753,0.007552,3605.283,2797.986,4445.942,3138.962,2608.454,3724.4634,,
spec-56936-HD202734N382625B01_sp14-142.fits.gz,A[e],A1V," yes- nii, sii; wavy conti",Single Peak; peak above continuum,no,no,yes,yes,yes,yes,LAMOST J201931.73+392614.8,304.882247,39.437468,A0III,3.86,17.33,46.81,50.75,44.13,20193173+3926148,12.213,11.823,11.623,0.024,0.02,0.017,AAA,222,0,J201931.72+392614.7,11.467,11.462,9.674,7.063,0.026,0.027,0.215,0.158,AABB,1.11,0.065,14.752,0.048,15.861,0.044,1.55323048821586E+017,2.6307839411974,2.61706692693234,2.6307839411974,-2.34978630144241,-2.8483854309107,0.09535219858589,0.060568451116539,0.005000000000001,1.788,0.031240998703627,0.026248809496813,0.276041490640424,0.06958313102169,0.183784442850153,-0.050664419357819,0.114201311828463,0.120247550379508,LEMC 2562,LEMC 2562,2.06146604016855E+018,304.8822184145,0.0113,39.43744642426,0.0129,0.3336,0.0146,22.9216,6.499,-3.631,0.016,-5.391,0.016,1.065,false,14.284571,14.999168,13.435971,1.295,1.563197,0.002763,0.003077,0.003819,2730.531,2636.9475,2845.722,2750.6409,2646.3418,2875.1853,0.261360018968581,
spec-57659-GAC065N46B2_sp05-001.fits.gz,A[e],A1V,yes- oi,Single Peak; peak above continuum,yes,yes,no,no,no,no,LAMOST J042118.65+451430.8,65.32773,45.241901,A7IV,0.97,16.79,32.91,45.19,34,04211864+4514308,12.74,12.507,12.367,0.022,0.022,0.022,AAA,222,0,J042118.65+451431.0,12.109,12.034,11.296,8.921,0.023,0.022,0.157,,AABU,0.788,0.062,14.488,0.028,15.276,0.056,1.62290653276851E+017,2.08270397386551,2.01301276021004,2.17102728283405,-2.54882167431623,-2.5864076668564,-0.000262845072937,0.029616689385127,0.075000000000001,0.738000000000001,0.031112698372208,0.031112698372208,0.127782840284633,-0.00869632036461,0.208277361937536,-0.247580205983081,0.216973682302147,0.23888388561847,LEMC 2597,LEMC 2597,2.32751566334446E+017,65.32771634589,0.0163,45.2419017714,0.0119,0.3157,0.0215,14.6531,2.208,1.129,0.023,-1.897,0.016,0.975,false,14.228945,14.701395,13.569687,1.242,1.131708,0.002764,0.003111,0.003835,2853.5444,2687.5054,3006.5518,2700.739,2581.2256,2860.2346,0.116160008430481,
spec-56306-GAC080N33M1_sp10-229.fits.gz,A[e],A1V," yes- nii, sii",Single Peak; peak above continuum,yes,maybe,yes,yes,yes,yes,LAMOST J051219.35+334400.8,78.080657,33.733582,A6IV,1.65,16.46,16.34,26.12,18.59,05121934+3344008,15.149,14.751,14.438,0.05,0.067,0.079,AAA,222,0,J051219.34+334401.0,14.591,14.672,12.485,8.502,0.034,0.065,,,AAUU,,,,,,,1.48480780806951E+017,1.95181476609707,1.53462400653362,1.9730879150629,-1.95357480259432,-3.26366425217472,0.17939674619713,0.209553817396856,-0.081000000000001,2.187,0.083600239234108,0.103585713300629,,,,,,,LEMC 2620,LEMC 2620,1.82121078801239E+017,78.08063633691,0.0502,33.73356059537,0.0316,0.1408,0.054,2.6059,0.736,0.313,0.069,-0.666,0.048,0.984,false,16.59684,17.060823,15.9572,1.232,1.103623,0.0028,0.005123,0.004835,5270.7817,4247.8193,6575.2427,4291.1504,3549.5193,5179.4336,,
spec-57426-GAC090N26M2_sp11-145.fits.gz,A[e],A1V,yes- oi,Single Peak; peak below continuum,yes,maybe,maybe,maybe,maybe,no,LAMOST J060301.51+290005.0,90.756314,29.001413,A1IV,2.73,15.87,24.55,31.26,20.28,06030152+2900052,15.913,15.671,15.445,0.064,0.12,0.168,ABC,222,0,J060301.50+290004.9,15.748,15.68,12.21,8.705,0.066,0.147,,,ABUU,,,,,,,1.42800907563182E+017,1.23317996733189,0.465868004900217,1.23317996733189,-2.14607264488171,-3.1957649035089,0.103883843658829,0.160641461731409,0.068,3.47,0.136,0.206455806409023,,,,,,,LEMC 2657,LEMC 2657,3.43144099703854E+018,90.75630391217,0.0623,29.00141415102,0.0541,0.1422,0.0637,2.2343,0.578,0.176,0.075,-0.551,0.054,0.972,false,16.901228,17.203629,16.434994,1.196,0.768635,0.002862,0.007329,0.007661,5726.1167,4425.8584,7420.537,4665.4136,4082.806,5792.0454,,
